Drug1_ID,Drug2_ID,Y,Neg samples
DB04573,DB00974,1,DB11121$h
DB04575,DB00974,1,DB00805$h
DB01357,DB00974,1,DB00936$t
DB00890,DB00974,1,DB00903$h
DB09211,DB00974,1,DB01122$t
DB00396,DB00974,1,DB01065$t
DB06789,DB00974,1,DB00752$t
DB00351,DB00974,1,DB01602$t
DB01431,DB00974,1,DB01076$h
DB00717,DB00974,1,DB00195$h
DB00378,DB00974,1,DB04570$t
DB09124,DB00974,1,DB01656$h
DB01600,DB00682,1,DB01392$h
DB00821,DB00682,1,DB00564$t
DB01036,DB00682,1,DB00549$h
DB00752,DB00682,1,DB06274$t
DB00615,DB00682,1,DB13783$t
DB00252,DB00682,1,DB01128$h
DB01045,DB00682,1,DB00880$h
DB00564,DB00682,1,DB08882$h
DB00607,DB00682,1,DB00370$h
DB01174,DB00682,1,DB00282$h
DB00312,DB00682,1,DB00315$h
DB00238,DB00682,1,DB00419$t
DB00849,DB00682,1,DB08796$t
DB01351,DB00682,1,DB00513$h
DB00418,DB00682,1,DB00280$t
DB00474,DB00682,1,DB01064$h
DB09280,DB00682,1,DB08439$h
DB00400,DB00682,1,DB01591$h
DB01355,DB00682,1,DB01014$t
DB00599,DB00682,1,DB01096$t
DB01437,DB00682,1,DB00631$t
DB00451,DB00682,1,DB00435$t
DB01601,DB00682,1,DB00770$t
DB00279,DB00682,1,DB00524$h
DB01118,DB00682,1,DB01136$t
DB00924,DB00682,1,DB00766$h
DB00688,DB00682,1,DB01147$h
DB01024,DB00682,1,DB00380$t
DB00672,DB00682,1,DB01063$t
DB00671,DB00682,1,DB08816$t
DB01296,DB00682,1,DB01282$h
DB00972,DB00682,1,DB11699$h
DB00675,DB00682,1,DB00762$h
DB06736,DB00682,1,DB09279$h
DB06739,DB00682,1,DB09123$t
DB09218,DB00682,1,DB01084$h
DB00788,DB00682,1,DB01436$h
DB05676,DB00682,1,DB06212$t
DB00573,DB00682,1,DB00422$h
DB04951,DB00682,1,DB00609$t
DB00948,DB00682,1,DB00208$t
DB01112,DB00682,1,DB00548$h
DB00773,DB00682,1,DB00806$t
DB01076,DB00682,1,DB09269$h
DB00744,DB00682,1,DB00492$t
DB04743,DB00682,1,DB00405$t
DB00963,DB00682,1,DB04576$h
DB01399,DB00682,1,DB00471$t
DB01435,DB00682,1,DB13142$h
DB06209,DB00682,1,DB01126$t
DB00374,DB00682,1,DB09225$h
DB01207,DB00682,1,DB01061$h
DB06412,DB00682,1,DB00435$h
DB08991,DB00682,1,DB00871$h
DB01250,DB00682,1,DB00681$h
DB01251,DB00682,1,DB09134$h
DB06737,DB00682,1,DB01185$h
DB08976,DB00682,1,DB06288$t
DB00775,DB00682,1,DB00396$t
DB00975,DB00682,1,DB04576$t
DB02709,DB00682,1,DB01090$h
DB00817,DB00682,1,DB00501$h
DB09543,DB00682,1,DB01167$t
DB07615,DB00682,1,DB09053$t
DB00795,DB00682,1,DB09095$t
DB09167,DB00682,1,DB01764$t
DB06802,DB00682,1,DB01011$h
DB00321,DB00682,1,DB01075$t
DB00469,DB00682,1,DB00554$t
DB06605,DB00682,1,DB00957$t
DB08814,DB00682,1,DB00898$t
DB01236,DB00682,1,DB01029$t
DB00328,DB00682,1,DB00892$h
DB00179,DB00682,1,DB09008$h
DB09215,DB00682,1,DB00985$h
DB00261,DB00682,1,DB00684$h
DB00768,DB00682,1,DB00964$t
DB00806,DB00682,1,DB00630$t
DB00689,DB00682,1,DB00438$t
DB09084,DB00682,1,DB00957$t
DB00567,DB00682,1,DB09042$h
DB00932,DB00682,1,DB01183$h
DB08797,DB00682,1,DB04845$h
DB00896,DB00682,1,DB00527$t
DB00417,DB00682,1,DB00379$h
DB12598,DB00682,1,DB00415$t
DB09075,DB00682,1,DB06202$h
DB08860,DB00682,1,DB09300$h
DB01014,DB00682,1,DB00845$h
DB00274,DB00682,1,DB01082$h
DB00498,DB00682,1,DB00234$h
DB02546,DB00682,1,DB01205$h
DB00235,DB00682,1,DB01551$h
DB00712,DB00682,1,DB00494$t
DB00465,DB00682,1,DB01283$t
DB00461,DB00682,1,DB11660$h
DB08816,DB00682,1,DB01591$t
DB09289,DB00682,1,DB00351$t
DB09288,DB00682,1,DB08908$h
DB00751,DB00682,1,DB00727$t
DB00446,DB00682,1,DB08974$t
DB09324,DB00682,1,DB01073$h
DB00208,DB00682,1,DB01235$h
DB06441,DB00682,1,DB00745$t
DB01393,DB00682,1,DB01117$t
DB01009,DB00682,1,DB11699$h
DB01420,DB00682,1,DB08916$h
DB00713,DB00682,1,DB01623$t
DB00936,DB00682,1,DB00389$t
DB06786,DB00682,1,DB01197$h
DB06781,DB00682,1,DB06237$h
DB08880,DB00682,1,DB11586$t
DB01416,DB00682,1,DB08893$h
DB01414,DB00682,1,DB06412$t
DB00244,DB00682,1,DB01614$h
DB01088,DB00682,1,DB01157$t
DB00482,DB00682,1,DB00319$t
DB00758,DB00682,1,DB01023$t
DB01175,DB00682,1,DB01301$h
DB00343,DB00682,1,DB01243$h
DB00770,DB00682,1,DB06263$h
DB00959,DB00682,1,DB09021$h
DB08984,DB00682,1,DB09095$t
DB03585,DB00682,1,DB00190$h
DB00337,DB00682,1,DB08868$h
DB11079,DB00682,1,DB04786$h
DB00476,DB00682,1,DB00216$t
DB00608,DB00682,1,DB00175$t
DB00833,DB00682,1,DB06712$t
DB00827,DB00682,1,DB00233$h
DB01015,DB00682,1,DB11660$t
DB01017,DB00682,1,DB00178$h
DB00500,DB00682,1,DB06795$t
DB00316,DB00682,1,DB01215$h
DB00726,DB00682,1,DB06663$t
DB00317,DB00682,1,DB00973$h
DB00223,DB00682,1,DB01615$t
DB00222,DB00682,1,DB00355$h
DB01606,DB00682,1,DB01042$h
DB08981,DB00682,1,DB09071$h
DB00163,DB00682,1,DB01098$t
DB01181,DB00682,1,DB00969$t
DB13873,DB00682,1,DB11156$h
DB00583,DB00682,1,DB00195$h
DB09093,DB00682,1,DB01002$t
DB00861,DB00682,1,DB01008$h
DB00547,DB00682,1,DB09080$h
DB00266,DB00682,1,DB13167$t
DB00267,DB00682,1,DB09069$h
DB00618,DB00682,1,DB00284$h
DB00991,DB00682,1,DB00568$t
DB00621,DB00682,1,DB00951$t
DB00467,DB00682,1,DB01214$h
DB00468,DB00682,1,DB00983$h
DB01140,DB00682,1,DB00303$h
DB01142,DB00682,1,DB00791$h
DB00487,DB00682,1,DB00746$t
DB01604,DB00682,1,DB09257$h
DB01607,DB00682,1,DB00515$h
DB01603,DB00682,1,DB00581$t
DB01329,DB00682,1,DB08932$t
DB01328,DB00682,1,DB00856$h
DB01327,DB00682,1,DB01028$h
DB01326,DB00682,1,DB11148$t
DB00227,DB00682,1,DB09290$h
DB00176,DB00682,1,DB01349$h
DB01384,DB00682,1,DB11817$t
DB00641,DB00682,1,DB00646$h
DB01240,DB00682,1,DB00735$t
DB01151,DB00682,1,DB00572$t
DB01155,DB00682,1,DB06782$h
DB01332,DB00682,1,DB11915$t
DB01333,DB00682,1,DB00933$h
DB01330,DB00682,1,DB01239$t
DB00215,DB00682,1,DB06202$h
DB01602,DB00682,1,DB01016$t
DB00456,DB00682,1,DB06410$h
DB01013,DB00682,1,DB00479$t
DB00636,DB00682,1,DB00471$t
DB00588,DB00682,1,DB00914$h
DB00324,DB00682,1,DB09244$t
DB08905,DB00682,1,DB00327$h
DB00663,DB00682,1,DB00990$t
DB00860,DB00682,1,DB08992$h
DB08983,DB00682,1,DB00624$h
DB04574,DB00682,1,DB00555$t
DB00715,DB00682,1,DB06264$h
DB00779,DB00682,1,DB01303$t
DB00493,DB00682,1,DB01288$h
DB01053,DB00682,1,DB01275$t
DB01044,DB00682,1,DB01088$t
DB00441,DB00682,1,DB00393$t
DB01047,DB00682,1,DB01085$t
DB00687,DB00682,1,DB09009$h
DB06176,DB00682,1,DB06716$h
DB00394,DB00682,1,DB00810$t
DB00398,DB00682,1,DB00360$h
DB01260,DB00682,1,DB00755$t
DB01120,DB00682,1,DB01140$t
DB00846,DB00682,1,DB00935$h
DB00596,DB00682,1,DB00570$t
DB01380,DB00682,1,DB09330$h
DB01241,DB00682,1,DB00203$t
DB00193,DB00682,1,DB01106$t
DB00620,DB00682,1,DB00645$t
DB01708,DB00682,1,DB12278$t
DB00764,DB00682,1,DB00662$t
DB00838,DB00682,1,DB05294$h
DB01234,DB00682,1,DB00990$h
DB02187,DB00682,1,DB01878$h
DB01095,DB00682,1,DB06654$h
DB11921,DB00682,1,DB09085$h
DB01130,DB00682,1,DB06193$h
DB08971,DB00682,1,DB11633$t
DB00619,DB00682,1,DB11106$t
DB00180,DB00682,1,DB01274$h
DB00263,DB00682,1,DB06213$h
DB08918,DB00682,1,DB00212$h
DB04896,DB00682,1,DB04571$h
DB01110,DB00682,1,DB00828$t
DB00285,DB00682,1,DB00537$h
DB01132,DB00682,1,DB09297$t
DB00203,DB00682,1,DB00293$t
DB00196,DB00682,1,DB00178$t
DB01319,DB00682,1,DB06777$h
DB00582,DB00682,1,DB11610$t
DB09123,DB00682,1,DB00614$t
DB09074,DB00682,1,DB09227$h
DB12332,DB00682,1,DB06694$t
DB00257,DB00682,1,DB00821$t
DB01026,DB00682,1,DB08912$t
DB01211,DB00682,1,DB01093$t
DB00246,DB00682,1,DB09080$h
DB00213,DB00682,1,DB00660$t
DB04855,DB00682,1,DB00424$t
DB05521,DB00682,1,DB00223$t
DB00603,DB00682,1,DB00376$t
DB00951,DB00682,1,DB00588$t
DB00289,DB00682,1,DB00497$h
DB01264,DB00682,1,DB01252$h
DB00188,DB00682,1,DB11737$t
DB00270,DB00682,1,DB00794$t
DB00224,DB00682,1,DB00934$t
DB00367,DB00682,1,DB00670$h
DB09054,DB00682,1,DB00229$t
DB06636,DB00682,1,DB01160$t
DB06414,DB00682,1,DB00736$t
DB00957,DB00682,1,DB01006$t
DB00736,DB00682,1,DB01012$h
DB00763,DB00682,1,DB06782$t
DB00622,DB00682,1,DB01047$t
DB00273,DB00682,1,DB00251$t
DB08899,DB00682,1,DB06736$t
DB06413,DB00682,1,DB00828$h
DB00863,DB00682,1,DB01214$t
DB05812,DB00682,1,DB12267$t
DB04868,DB00682,1,DB06795$h
DB00320,DB00682,1,DB01101$t
DB00169,DB00682,1,DB08795$t
DB09389,DB00682,1,DB01007$h
DB00207,DB00682,1,DB01150$h
DB00485,DB00682,1,DB01012$t
DB00389,DB00682,1,DB08824$h
DB00993,DB00682,1,DB00709$t
DB01357,DB00682,1,DB00833$t
DB00977,DB00682,1,DB01139$t
DB00890,DB00682,1,DB09094$t
DB00656,DB00682,1,DB00814$t
DB01563,DB00682,1,DB08865$h
DB00898,DB00682,1,DB09223$h
DB00281,DB00682,1,DB00465$t
DB09118,DB00682,1,DB01261$t
DB00903,DB00682,1,DB00760$t
DB00214,DB00682,1,DB09017$t
DB01259,DB00682,1,DB00276$h
DB01182,DB00682,1,DB00684$h
DB00177,DB00682,1,DB01199$h
DB01029,DB00682,1,DB00834$t
DB08881,DB00682,1,DB13873$t
DB00205,DB00682,1,DB00521$h
DB01101,DB00682,1,DB00859$h
DB09073,DB00682,1,DB08815$h
DB06701,DB00682,1,DB00494$h
DB01685,DB00682,1,DB01128$t
DB00201,DB00682,1,DB08808$h
DB00277,DB00682,1,DB09070$h
DB00822,DB00682,1,DB13167$t
DB09211,DB00682,1,DB06663$t
DB08827,DB00682,1,DB09017$h
DB06717,DB00682,1,DB00757$h
DB04839,DB00682,1,DB00337$t
DB01431,DB00682,1,DB00639$h
DB00378,DB00682,1,DB09342$h
DB09124,DB00682,1,DB00900$h
DB00560,DB00682,1,DB01359$t
DB01609,DB00682,1,DB00699$t
DB09101,DB00682,1,DB01108$t
DB00821,DB11268,1,DB00823$t
DB00686,DB11268,1,DB00475$t
DB09283,DB11268,1,DB04571$h
DB00688,DB11268,1,DB00769$h
DB01024,DB11268,1,DB06819$t
DB06736,DB11268,1,DB00820$h
DB06739,DB11268,1,DB06282$h
DB00812,DB11268,1,DB00719$h
DB00788,DB11268,1,DB09021$h
DB00814,DB11268,1,DB00476$h
DB05676,DB11268,1,DB00663$h
DB04951,DB11268,1,DB00494$t
DB09030,DB11268,1,DB00799$h
DB00744,DB11268,1,DB00366$t
DB00963,DB11268,1,DB00170$t
DB01435,DB11268,1,DB11610$h
DB01207,DB11268,1,DB00178$t
DB00784,DB11268,1,DB00816$t
DB01250,DB11268,1,DB01328$t
DB06737,DB11268,1,DB01075$t
DB08976,DB11268,1,DB00937$h
DB00775,DB11268,1,DB00773$h
DB00975,DB11268,1,DB01101$h
DB00974,DB11268,1,DB00613$t
DB04552,DB11268,1,DB00788$t
DB08994,DB11268,1,DB01037$h
DB00412,DB11268,1,DB00937$h
DB08954,DB11268,1,DB00827$h
DB09543,DB11268,1,DB01215$t
DB07615,DB11268,1,DB09345$t
DB01097,DB11268,1,DB00205$t
DB06802,DB11268,1,DB00782$t
DB00469,DB11268,1,DB00661$t
DB06605,DB11268,1,DB09096$t
DB08814,DB11268,1,DB00980$t
DB09216,DB11268,1,DB11254$t
DB09215,DB11268,1,DB01232$h
DB00261,DB11268,1,DB01416$t
DB00768,DB11268,1,DB01095$h
DB00210,DB11268,1,DB01414$h
DB00806,DB11268,1,DB00593$t
DB09084,DB11268,1,DB08901$t
DB06206,DB11268,1,DB00278$h
DB08797,DB11268,1,DB08996$h
DB01050,DB11268,1,DB00621$t
DB00586,DB11268,1,DB01129$h
DB09075,DB11268,1,DB11828$h
DB00498,DB11268,1,DB00585$t
DB00235,DB11268,1,DB00298$h
DB00712,DB11268,1,DB01068$h
DB00465,DB11268,1,DB00623$h
DB00461,DB11268,1,DB00914$h
DB08816,DB11268,1,DB09120$t
DB09212,DB11268,1,DB01158$t
DB00936,DB11268,1,DB00424$h
DB08880,DB11268,1,DB04865$h
DB06695,DB11268,1,DB00951$h
DB01088,DB11268,1,DB09124$t
DB00758,DB11268,1,DB00562$t
DB00770,DB11268,1,DB00567$t
DB08439,DB11268,1,DB06725$t
DB03585,DB11268,1,DB00357$h
DB00337,DB11268,1,DB00408$h
DB00735,DB11268,1,DB00918$t
DB00608,DB11268,1,DB00657$t
DB06725,DB11268,1,DB01240$t
DB00500,DB11268,1,DB01044$h
DB06154,DB11268,1,DB01320$h
DB00861,DB11268,1,DB13167$t
DB00991,DB11268,1,DB00776$t
DB04272,DB11268,1,DB01012$h
DB01240,DB11268,1,DB01078$h
DB00655,DB11268,1,DB01077$h
DB00304,DB11268,1,DB01008$h
DB06730,DB11268,1,DB06694$h
DB00603,DB11268,1,DB00750$t
DB00294,DB11268,1,DB00772$h
DB00255,DB11268,1,DB09270$t
DB00783,DB11268,1,DB01068$t
DB01357,DB11268,1,DB06210$h
DB00977,DB11268,1,DB00705$h
DB09053,DB11268,1,DB09488$h
DB09211,DB11268,1,DB11609$t
DB00396,DB11268,1,DB00377$t
DB06789,DB11268,1,DB08881$t
DB11636,DB11268,1,DB00208$t
DB00717,DB11268,1,DB00428$h
DB11619,DB11268,1,DB01348$h
DB00378,DB11268,1,DB08860$h
DB00821,DB01418,1,DB00535$h
DB00908,DB01418,1,DB06772$h
DB00752,DB01418,1,DB01131$h
DB00375,DB01418,1,DB01336$h
DB00415,DB01418,1,DB06605$t
DB00615,DB01418,1,DB00341$h
DB01320,DB01418,1,DB00780$t
DB00564,DB01418,1,DB08983$t
DB00607,DB01418,1,DB01102$t
DB01174,DB01418,1,DB04898$h
DB00312,DB01418,1,DB09543$t
DB00673,DB01418,1,DB06207$h
DB00849,DB01418,1,DB08889$h
DB01351,DB01418,1,DB01208$h
DB00418,DB01418,1,DB08824$t
DB01220,DB01418,1,DB09320$t
DB00559,DB01418,1,DB00771$h
DB00474,DB01418,1,DB01238$h
DB09280,DB01418,1,DB00727$h
DB00400,DB01418,1,DB00355$h
DB01355,DB01418,1,DB11231$t
DB00599,DB01418,1,DB09038$h
DB01437,DB01418,1,DB08967$h
DB00705,DB01418,1,DB01102$h
DB00279,DB01418,1,DB00862$t
DB00686,DB01418,1,DB00421$t
DB09283,DB01418,1,DB00273$t
DB00278,DB01418,1,DB01297$t
DB01024,DB01418,1,DB00669$h
DB00672,DB01418,1,DB00637$h
DB00972,DB01418,1,DB00293$t
DB00675,DB01418,1,DB00523$h
DB06736,DB01418,1,DB00800$t
DB09218,DB01418,1,DB09292$h
DB00788,DB01418,1,DB01022$h
DB00814,DB01418,1,DB00221$h
DB01112,DB01418,1,DB00388$h
DB01283,DB01418,1,DB00954$t
DB00773,DB01418,1,DB00747$h
DB01076,DB01418,1,DB00749$h
DB09030,DB01418,1,DB01157$h
DB04743,DB01418,1,DB00417$h
DB05266,DB01418,1,DB00905$h
DB01399,DB01418,1,DB00346$h
DB01435,DB01418,1,DB00182$h
DB00370,DB01418,1,DB01078$h
DB06209,DB01418,1,DB01626$t
DB00374,DB01418,1,DB01213$h
DB01207,DB01418,1,DB00720$h
DB06412,DB01418,1,DB00408$h
DB00784,DB01418,1,DB09279$h
DB08991,DB01418,1,DB00642$h
DB00578,DB01418,1,DB00997$h
DB01250,DB01418,1,DB11581$h
DB06737,DB01418,1,DB02187$h
DB08976,DB01418,1,DB00668$h
DB00775,DB01418,1,DB00864$h
DB02709,DB01418,1,DB00853$h
DB04552,DB01418,1,DB00793$h
DB08994,DB01418,1,DB01563$t
DB00412,DB01418,1,DB08807$h
DB00817,DB01418,1,DB09238$t
DB01097,DB01418,1,DB00142$t
DB06802,DB01418,1,DB01282$t
DB00321,DB01418,1,DB00813$t
DB06605,DB01418,1,DB01433$h
DB01039,DB01418,1,DB01249$t
DB08814,DB01418,1,DB01105$t
DB01236,DB01418,1,DB01764$t
DB00328,DB01418,1,DB00304$t
DB00179,DB01418,1,DB06789$h
DB00946,DB01418,1,DB00810$h
DB09216,DB01418,1,DB09040$h
DB09215,DB01418,1,DB00313$t
DB00768,DB01418,1,DB04845$t
DB08795,DB01418,1,DB02513$h
DB09084,DB01418,1,DB04835$t
DB00661,DB01418,1,DB00943$h
DB06206,DB01418,1,DB11817$h
DB00932,DB01418,1,DB11828$t
DB12598,DB01418,1,DB00956$h
DB01060,DB01418,1,DB06717$h
DB00498,DB01418,1,DB00610$t
DB02546,DB01418,1,DB00656$h
DB00712,DB01418,1,DB00670$h
DB00465,DB01418,1,DB09039$t
DB00461,DB01418,1,DB00514$t
DB09288,DB01418,1,DB06401$h
DB01628,DB01418,1,DB01075$h
DB11362,DB01418,1,DB06742$t
DB00446,DB01418,1,DB00822$t
DB00208,DB01418,1,DB08896$t
DB01009,DB01418,1,DB00402$t
DB01000,DB01418,1,DB08954$h
DB09212,DB01418,1,DB06794$h
DB00554,DB01418,1,DB01066$h
DB00713,DB01418,1,DB00613$t
DB00936,DB01418,1,DB01177$t
DB00939,DB01418,1,DB06813$h
DB01414,DB01418,1,DB00900$h
DB01059,DB01418,1,DB01324$h
DB01175,DB01418,1,DB01077$t
DB00605,DB01418,1,DB00691$t
DB00770,DB01418,1,DB00481$t
DB01406,DB01418,1,DB01110$t
DB08439,DB01418,1,DB00504$h
DB03585,DB01418,1,DB00230$t
DB00472,DB01418,1,DB01606$h
DB00608,DB01418,1,DB00943$h
DB01016,DB01418,1,DB06802$t
DB01017,DB01418,1,DB06401$t
DB00319,DB01418,1,DB01620$t
DB06725,DB01418,1,DB06589$h
DB00500,DB01418,1,DB00655$h
DB00726,DB01418,1,DB00136$h
DB00317,DB01418,1,DB00288$h
DB00344,DB01418,1,DB06810$t
DB09070,DB01418,1,DB00178$t
DB00229,DB01418,1,DB00451$h
DB00163,DB01418,1,DB00623$h
DB00583,DB01418,1,DB01144$h
DB09093,DB01418,1,DB00603$h
DB00543,DB01418,1,DB06403$h
DB00540,DB01418,1,DB00393$h
DB00437,DB01418,1,DB00288$h
DB00618,DB01418,1,DB01301$h
DB00467,DB01418,1,DB00373$t
DB00468,DB01418,1,DB04920$h
DB01142,DB01418,1,DB01197$t
DB00487,DB01418,1,DB00832$h
DB01605,DB01418,1,DB08801$h
DB01604,DB01418,1,DB00203$t
DB01607,DB01418,1,DB00357$h
DB01603,DB01418,1,DB00656$h
DB01329,DB01418,1,DB08877$h
DB01328,DB01418,1,DB01567$t
DB01327,DB01418,1,DB01074$t
DB01326,DB01418,1,DB00701$t
DB00227,DB01418,1,DB00293$h
DB00176,DB01418,1,DB06771$t
DB00685,DB01418,1,DB01005$h
DB00624,DB01418,1,DB00347$t
DB01151,DB01418,1,DB09055$h
DB01155,DB01418,1,DB00732$h
DB01332,DB01418,1,DB08804$t
DB01333,DB01418,1,DB00317$t
DB01331,DB01418,1,DB08887$h
DB01212,DB01418,1,DB01087$h
DB00458,DB01418,1,DB06771$h
DB00456,DB01418,1,DB00643$h
DB09320,DB01418,1,DB01153$h
DB09323,DB01418,1,DB13872$h
DB04576,DB01418,1,DB09256$t
DB04574,DB01418,1,DB01567$t
DB01149,DB01418,1,DB01260$h
DB06710,DB01418,1,DB00589$t
DB01044,DB01418,1,DB00355$h
DB01137,DB01418,1,DB08970$t
DB01067,DB01418,1,DB00136$h
DB00501,DB01418,1,DB01043$t
DB00398,DB01418,1,DB00779$h
DB01120,DB01418,1,DB09039$t
DB00193,DB01418,1,DB09014$t
DB01095,DB01418,1,DB12483$h
DB00619,DB01418,1,DB01367$t
DB01138,DB01418,1,DB00568$h
DB09270,DB01418,1,DB00780$t
DB08918,DB01418,1,DB01598$t
DB06700,DB01418,1,DB00335$h
DB01110,DB01418,1,DB00433$t
DB00203,DB01418,1,DB01011$t
DB01319,DB01418,1,DB01620$t
DB00220,DB01418,1,DB01362$t
DB00648,DB01418,1,DB01166$h
DB00823,DB01418,1,DB00444$h
DB01167,DB01418,1,DB01188$h
DB12332,DB01418,1,DB01340$h
DB00257,DB01418,1,DB06810$h
DB00243,DB01418,1,DB04794$t
DB01026,DB01418,1,DB11609$h
DB01211,DB01418,1,DB09120$t
DB06730,DB01418,1,DB00950$t
DB00246,DB01418,1,DB00944$h
DB06595,DB01418,1,DB01239$t
DB00289,DB01418,1,DB00136$h
DB00270,DB01418,1,DB00238$h
DB00367,DB01418,1,DB00819$h
DB09054,DB01418,1,DB01062$h
DB06713,DB01418,1,DB09183$h
DB06414,DB01418,1,DB01050$h
DB00448,DB01418,1,DB01604$t
DB00957,DB01418,1,DB00570$h
DB00283,DB01418,1,DB01144$t
DB00294,DB01418,1,DB00715$h
DB00736,DB01418,1,DB05271$t
DB00622,DB01418,1,DB09097$t
DB09119,DB01418,1,DB00680$h
DB06413,DB01418,1,DB06800$t
DB05812,DB01418,1,DB01224$h
DB08873,DB01418,1,DB01608$h
DB01232,DB01418,1,DB01096$t
DB09238,DB01418,1,DB09269$h
DB09389,DB01418,1,DB00835$h
DB09120,DB01418,1,DB01106$t
DB09198,DB01418,1,DB01248$t
DB00207,DB01418,1,DB00393$t
DB00550,DB01418,1,DB01153$h
DB04573,DB01418,1,DB00485$h
DB04575,DB01418,1,DB01197$t
DB00993,DB01418,1,DB00378$t
DB01196,DB01418,1,DB01551$h
DB01357,DB01418,1,DB09224$h
DB00890,DB01418,1,DB01158$h
DB01033,DB01418,1,DB00408$h
DB01127,DB01418,1,DB01129$h
DB01563,DB01418,1,DB00794$t
DB00313,DB01418,1,DB00605$t
DB00898,DB01418,1,DB00906$t
DB00903,DB01418,1,DB08916$t
DB00916,DB01418,1,DB09083$t
DB08912,DB01418,1,DB01181$h
DB00440,DB01418,1,DB01034$t
DB01182,DB01418,1,DB06706$t
DB09063,DB01418,1,DB11828$h
DB00678,DB01418,1,DB00336$h
DB08881,DB01418,1,DB00528$h
DB01101,DB01418,1,DB00500$t
DB09053,DB01418,1,DB01045$h
DB09073,DB01418,1,DB01288$h
DB00322,DB01418,1,DB00291$t
DB00422,DB01418,1,DB01282$h
DB06701,DB01418,1,DB06697$t
DB00379,DB01418,1,DB00424$h
DB05219,DB01418,1,DB04948$h
DB01685,DB01418,1,DB11636$h
DB00201,DB01418,1,DB00796$t
DB00300,DB01418,1,DB09075$h
DB00277,DB01418,1,DB01156$t
DB00822,DB01418,1,DB01545$t
DB08820,DB01418,1,DB06262$t
DB02703,DB01418,1,DB01098$h
DB09048,DB01418,1,DB06803$t
DB04839,DB01418,1,DB09018$h
DB00351,DB01418,1,DB11614$h
DB01431,DB01418,1,DB00923$t
DB00717,DB01418,1,DB01045$h
DB11619,DB01418,1,DB08871$t
DB00378,DB01418,1,DB01071$t
DB09124,DB01418,1,DB00457$h
DB09256,DB01418,1,DB00834$h
DB01600,DB04898,1,DB00724$t
DB00821,DB04898,1,DB01002$t
DB00564,DB04898,1,DB06729$t
DB00794,DB04898,1,DB13872$t
DB01174,DB04898,1,DB09245$t
DB00418,DB04898,1,DB00378$h
DB09280,DB04898,1,DB09324$t
DB09283,DB04898,1,DB04896$t
DB00688,DB04898,1,DB06589$t
DB00233,DB04898,1,DB01611$t
DB06739,DB04898,1,DB00367$t
DB00812,DB04898,1,DB00312$t
DB09218,DB04898,1,DB00950$h
DB00788,DB04898,1,DB01609$h
DB00814,DB04898,1,DB00302$h
DB05676,DB04898,1,DB00140$t
DB00573,DB04898,1,DB00661$t
DB00749,DB04898,1,DB11256$t
DB01283,DB04898,1,DB09009$h
DB09030,DB04898,1,DB06707$h
DB00744,DB04898,1,DB00515$t
DB04743,DB04898,1,DB01221$h
DB01435,DB04898,1,DB01118$t
DB00870,DB04898,1,DB00769$h
DB06209,DB04898,1,DB05521$h
DB00374,DB04898,1,DB09167$t
DB00784,DB04898,1,DB00809$t
DB08991,DB04898,1,DB00529$h
DB01250,DB04898,1,DB00577$t
DB06737,DB04898,1,DB00799$t
DB00775,DB04898,1,DB00992$t
DB00974,DB04898,1,DB00264$h
DB02709,DB04898,1,DB00321$t
DB04552,DB04898,1,DB09279$t
DB00412,DB04898,1,DB04861$h
DB07615,DB04898,1,DB01224$t
DB00795,DB04898,1,DB00288$h
DB01097,DB04898,1,DB01157$t
DB06802,DB04898,1,DB01143$t
DB08887,DB04898,1,DB01087$t
DB00469,DB04898,1,DB01226$t
DB06605,DB04898,1,DB00178$h
DB08814,DB04898,1,DB01440$h
DB00328,DB04898,1,DB06800$h
DB00179,DB04898,1,DB06782$h
DB00945,DB04898,1,DB00749$t
DB00946,DB04898,1,DB01384$h
DB00261,DB04898,1,DB00647$h
DB01166,DB04898,1,DB01369$h
DB00768,DB04898,1,DB01105$t
DB00806,DB04898,1,DB01268$h
DB00932,DB04898,1,DB05990$t
DB08797,DB04898,1,DB00877$h
DB01050,DB04898,1,DB01624$t
DB12598,DB04898,1,DB00640$t
DB09075,DB04898,1,DB13139$h
DB01014,DB04898,1,DB08882$t
DB00498,DB04898,1,DB00222$t
DB00712,DB04898,1,DB01045$h
DB00461,DB04898,1,DB00336$h
DB06441,DB04898,1,DB05109$h
DB09212,DB04898,1,DB02959$h
DB00554,DB04898,1,DB06403$t
DB00936,DB04898,1,DB01009$h
DB00939,DB04898,1,DB00882$h
DB08880,DB04898,1,DB00465$t
DB01088,DB04898,1,DB00014$h
DB00482,DB04898,1,DB00823$h
DB00758,DB04898,1,DB00347$t
DB08439,DB04898,1,DB09270$t
DB08984,DB04898,1,DB00253$h
DB03585,DB04898,1,DB08802$t
DB00735,DB04898,1,DB00181$t
DB11079,DB04898,1,DB00136$h
DB00608,DB04898,1,DB01406$t
DB06725,DB04898,1,DB08795$t
DB08981,DB04898,1,DB00310$t
DB00163,DB04898,1,DB00674$h
DB00266,DB04898,1,DB01426$t
DB00991,DB04898,1,DB06595$h
DB00468,DB04898,1,DB00443$t
DB00359,DB04898,1,DB00987$h
DB00176,DB04898,1,DB01215$h
DB04272,DB04898,1,DB01033$h
DB01418,DB04898,1,DB00665$t
DB00398,DB04898,1,DB01426$h
DB01124,DB04898,1,DB00524$h
